X,Y,Z
-18.8,0.0,0
-17.200000000000003,2.7712812921102037,0
-15.600000000000001,5.542562584220407,0
-14.0,8.313843876330612,0
-12.400000000000002,11.085125168440815,0
-10.8,13.856406460551018,0
-9.200000000000003,16.627687752661224,0
-7.600000000000001,19.398969044771427,0
-6.0,22.17025033688163,0
-4.4,24.941531628991832,0
-17.200000000000003,-2.7712812921102037,0
-15.600000000000001,0.0,0
-14.0,2.7712812921102037,0
-12.400000000000002,5.542562584220407,0
-10.8,8.313843876330612,0
-9.200000000000003,11.085125168440815,0
-7.600000000000001,13.856406460551018,0
-6.0,16.627687752661224,0
-4.4,19.398969044771427,0
-2.8000000000000007,22.17025033688163,0
-1.200000000000001,24.941531628991832,0
-15.600000000000001,-5.542562584220407,0
-14.0,-2.7712812921102037,0
-12.400000000000002,0.0,0
-10.8,2.7712812921102037,0
-9.200000000000003,5.542562584220407,0
-7.600000000000001,8.313843876330612,0
-6.0,11.085125168440815,0
-4.4,13.856406460551018,0
-2.8000000000000007,16.627687752661224,0
-1.200000000000001,19.398969044771427,0
0.3999999999999986,22.17025033688163,0
2.0,24.941531628991832,0
-14.0,-8.313843876330612,0
-12.400000000000002,-5.542562584220407,0
-10.8,-2.7712812921102037,0
-9.200000000000003,0.0,0
-7.600000000000001,2.7712812921102037,0
-6.0,5.542562584220407,0
-4.4,8.313843876330612,0
-2.8000000000000007,11.085125168440815,0
-1.200000000000001,13.856406460551018,0
0.3999999999999986,16.627687752661224,0
2.0,19.398969044771427,0
3.5999999999999996,22.17025033688163,0
5.199999999999999,24.941531628991832,0
-12.400000000000002,-11.085125168440815,0
-10.8,-8.313843876330612,0
-9.200000000000003,-5.542562584220407,0
-7.600000000000001,-2.7712812921102037,0
-6.0,0.0,0
-4.4,2.7712812921102037,0
-2.8000000000000007,5.542562584220407,0
-1.200000000000001,8.313843876330612,0
0.3999999999999986,11.085125168440815,0
2.0,13.856406460551018,0
3.5999999999999996,16.627687752661224,0
5.199999999999999,19.398969044771427,0
6.8,22.17025033688163,0
8.4,24.941531628991832,0
-10.8,-13.856406460551018,0
-9.200000000000003,-11.085125168440815,0
-7.600000000000001,-8.313843876330612,0
-6.0,-5.542562584220407,0
-4.4,-2.7712812921102037,0
-2.8000000000000007,0.0,0
-1.200000000000001,2.7712812921102037,0
0.3999999999999986,5.542562584220407,0
2.0,8.313843876330612,0
3.5999999999999996,11.085125168440815,0
5.199999999999999,13.856406460551018,0
6.8,16.627687752661224,0
8.4,19.398969044771427,0
10.0,22.17025033688163,0
11.6,24.941531628991832,0
-9.200000000000003,-16.627687752661224,0
-7.600000000000001,-13.856406460551018,0
-6.0,-11.085125168440815,0
-4.4,-8.313843876330612,0
-2.8000000000000007,-5.542562584220407,0
-1.200000000000001,-2.7712812921102037,0
0.3999999999999986,0.0,0
2.0,2.7712812921102037,0
3.5999999999999996,5.542562584220407,0
5.199999999999999,8.313843876330612,0
6.8,11.085125168440815,0
8.4,13.856406460551018,0
10.0,16.627687752661224,0
11.6,19.398969044771427,0
13.2,22.17025033688163,0
14.8,24.941531628991832,0
